YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 02 08 22 270  7.2 99.0  0.60  4.00 99.00 999 9999.0  -1.4 999.0 -11.9 99.0 99.00
2004 02 08 23 300  8.2 99.0  0.60  4.00 99.00 999 9999.0  -1.3 999.0 -13.8 99.0 99.00
2004 02 09 00 230  6.2 99.0  0.40  4.00 99.00 999 9999.0   1.2 999.0  -1.8 99.0 99.00
2004 02 09 01 230  6.7 99.0  0.40  3.00 99.00 999 9999.0   1.5 999.0  -1.8 99.0 99.00
2004 02 09 02 210  5.7 99.0  0.40  3.00 99.00 999 9999.0   1.6 999.0  -2.3 99.0 99.00
2004 02 09 03 260  5.7 99.0  0.40  4.00 99.00 999 9999.0   2.0 999.0  -2.3 99.0 99.00
2004 02 09 04 260  5.1 99.0  0.40  4.00 99.00 999 9999.0   2.0 999.0  -2.5 99.0 99.00
2004 02 09 05 260  7.2 99.0  0.90  5.00 99.00 999 9999.0  -1.5 999.0  -7.3 99.0 99.00
2004 02 09 06 260  8.8 99.0  0.90  4.00 99.00 999 9999.0  -1.4 999.0  -8.1 99.0 99.00
2004 02 09 07 240  8.8 99.0  1.00  4.00 99.00 999 9999.0  -1.6 999.0  -7.5 99.0 99.00
2004 02 09 08 280 10.8 99.0  1.10  4.00 99.00 999 9999.0  -1.5 999.0  -7.7 99.0 99.00
2004 02 09 09 250  8.8 99.0  0.90  4.00 99.00 999 9999.0  -1.8 999.0  -7.1 99.0 99.00
2004 02 09 10 250  7.7 99.0  0.90  4.00 99.00 999 9999.0  -1.9 999.0  -7.6 99.0 99.00
2004 02 09 11 250  9.3 99.0  0.80  4.00 99.00 999 9999.0  -1.7 999.0  -8.5 99.0 99.00
2004 02 09 12 200  7.7 99.0  0.70  4.00 99.00 999 9999.0  -1.7 999.0  -8.3 99.0 99.00
2004 02 09 13 260  6.2 99.0  0.60  4.00 99.00 999 9999.0  -1.6 999.0  -7.5 99.0 99.00
2004 02 09 14 230  5.1 99.0  0.60  4.00 99.00 999 9999.0  -0.9 999.0  -6.1 99.0 99.00
2004 02 09 15 240  5.1 99.0  0.40  4.00 99.00 999 9999.0   0.4 999.0  -4.3 99.0 99.00
2004 02 09 16 230  7.2 99.0  0.60  4.00 99.00 999 9999.0   1.2 999.0  -4.7 99.0 99.00
2004 02 09 17 230  8.2 99.0  0.70  4.00 99.00 999 9999.0   1.6 999.0  -5.0 99.0 99.00
2004 02 09 18 220  6.2 99.0  0.70  4.00 99.00 999 9999.0   1.6 999.0  -4.2 99.0 99.00
2004 02 09 19 220  6.7 99.0  0.80  4.00 99.00 999 9999.0   1.5 999.0  -3.5 99.0 99.00
2004 02 09 20 220  5.1 99.0  0.60  4.00 99.00 999 9999.0   1.5 999.0  -3.2 99.0 99.00
2004 02 09 21 210  5.7 99.0  0.50  4.00 99.00 999 9999.0   1.6 999.0  -2.9 99.0 99.00
2004 02 09 22 220  7.7 99.0  0.60  3.00 99.00 999 9999.0   1.6 999.0  -2.4 99.0 99.00
2004 02 09 23 240  6.2 99.0  0.50  3.00 99.00 999 9999.0   1.5 999.0  -2.1 99.0 99.00
2004 02 10 00 230  4.6 99.0  0.20 99.00 99.00 999 9999.0   1.6 999.0  -1.5 99.0 99.00
2004 02 10 01 250  6.2 99.0  0.30  2.00 99.00 999 9999.0   2.3 999.0  -2.2 99.0 99.00
2004 02 10 02 270  7.7 99.0  0.40  3.00 99.00 999 9999.0   2.4 999.0  -2.7 99.0 99.00
2004 02 10 03 240  5.7 99.0  0.40  3.00 99.00 999 9999.0   2.2 999.0  -2.8 99.0 99.00
2004 02 10 04 280  3.6 99.0  0.30  3.00 99.00 999 9999.0   1.6 999.0  -2.5 99.0 99.00
2004 02 10 05 230  3.1 99.0  0.40  4.00 99.00 999 9999.0   1.5 999.0  -2.2 99.0 99.00
2004 02 10 06 250  2.6 99.0  0.30  4.00 99.00 999 9999.0   1.0 999.0  -2.0 99.0 99.00
2004 02 10 07 220  6.7 99.0  0.70  3.00 99.00 999 9999.0   1.9 999.0  -0.2 99.0 99.00
2004 02 10 08 260  3.6 99.0  0.50  4.00 99.00 999 9999.0   1.0 999.0  -0.3 99.0 99.00
2004 02 10 09 250  5.1 99.0  0.30  3.00 99.00 999 9999.0   1.3 999.0  -0.1 99.0 99.00
2004 02 10 10 260  3.6 99.0  0.30  3.00 99.00 999 9999.0   0.9 999.0  -0.5 99.0 99.00
2004 02 10 11 250  3.6 99.0  0.20 99.00 99.00 999 9999.0   0.7 999.0  -0.7 99.0 99.00
2004 02 10 12 270  4.1 99.0  0.20 99.00 99.00 999 9999.0   0.6 999.0  -0.7 99.0 99.00
2004 02 10 14 260  4.1 99.0  0.20 99.00 99.00 999 9999.0   1.0 999.0  -1.2 99.0 99.00
2004 02 10 15 260  4.6 99.0  0.20 99.00 99.00 999 9999.0   1.3 999.0  -1.4 99.0 99.00
2004 02 10 16 260  5.1 99.0  0.30  3.00 99.00 999 9999.0   2.2 999.0  -2.3 99.0 99.00
2004 02 10 17 270  5.1 99.0  0.40  3.00 99.00 999 9999.0   1.9 999.0  -2.3 99.0 99.00
2004 02 10 18 260  6.2 99.0  0.40  3.00 99.00 999 9999.0   2.3 999.0  -2.5 99.0 99.00
2004 02 10 19 250  5.1 99.0  0.40  3.00 99.00 999 9999.0   2.3 999.0  -2.7 99.0 99.00
2004 02 10 20 250  6.2 99.0  0.50  3.00 99.00 999 9999.0   2.7 999.0  -2.9 99.0 99.00
2004 02 10 21 250  4.6 99.0  0.30  3.00 99.00 999 9999.0   2.6 999.0  -2.8 99.0 99.00
2004 02 10 22 240  4.1 99.0  0.30  3.00 99.00 999 9999.0   2.5 999.0  -2.9 99.0 99.00
2004 02 10 23 220  6.2 99.0  0.20 99.00 99.00 999 9999.0   2.3 999.0  -2.0 99.0 99.00
2004 02 11 00 320  5.7 99.0  0.70  4.00 99.00 999 9999.0   0.8 999.0  -6.8 99.0 99.00
2004 02 11 01 320  7.2 99.0  0.60  3.00 99.00 999 9999.0   0.5 999.0  -6.9 99.0 99.00
2004 02 11 02 340  6.2 99.0  0.50  4.00 99.00 999 9999.0  -0.4 999.0  -9.4 99.0 99.00
2004 02 11 03 350  6.7 99.0  0.40  4.00 99.00 999 9999.0  -1.0 999.0 -10.0 99.0 99.00
