YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 04 17 00  32  6.7  7.9  1.16  4.76  4.22 999 1021.6   7.0   8.4   6.3 99.0 99.00
2005 01 04 18 00  44  6.3  7.6  1.24  6.67  4.56 999 1020.7   7.3   8.3   6.1 99.0 99.00
2005 01 04 19 00  34  4.7  5.7  1.21  6.67  4.70 999 1020.8   7.1   8.2   6.1 99.0 99.00
2005 01 04 20 00  13  4.0  5.0  1.08  6.67  4.74 999 1021.9   7.1   8.1   5.9 99.0 99.00
2005 01 04 21 00   6  4.5  5.2  1.03  6.25  4.80 999 1022.5   7.1   8.1   5.8 99.0 99.00
2005 01 04 22 00  40  3.0  3.6  0.98  6.25  4.90 999 1022.5   7.0   8.1   5.3 99.0 99.00
2005 01 04 23 00  40  0.9  1.4  0.97  6.25  5.05 999 1023.3   7.0   8.1   5.0 99.0 99.00
2005 01 05 00 00 360  0.9  1.7  0.96  7.14  5.34 999 1023.9   7.0   8.1   5.1 99.0 99.00
2005 01 05 01 00 211  0.2  0.7  0.93 10.00  5.41 999 1023.9   7.1   8.0   5.1 99.0 99.00
2005 01 05 02 00 189  1.6  2.1  0.93  6.67  5.47 999 1023.6   7.2   8.0   5.3 99.0 99.00
2005 01 05 03 00 226  1.4  1.8  1.02  7.14  5.86 999 1023.5   7.4   8.0   5.6 99.0 99.00
2005 01 05 04 00 203  3.5  4.1  0.96  9.09  5.94 999 1022.8   7.4   7.9   5.6 99.0 99.00
2005 01 05 05 00 216  3.2  3.8  0.96  6.67  5.85 999 1022.5   7.5   7.9   5.4 99.0 99.00
2005 01 05 06 00 223  3.5  4.2  0.96  6.67  6.04 999 1022.1   7.6   7.9   5.9 99.0 99.00
2005 01 05 07 00 246  3.1  4.1  1.07  7.14  6.16 999 1021.7   7.7   7.9   5.8 99.0 99.00
2005 01 05 08 00 235  3.4  4.4  0.95  6.67  6.09 999 1021.0   7.8   7.9   6.1 99.0 99.00
2005 01 05 09 00 250  4.7  5.5  0.95  6.67  5.94 999 1020.6   7.9   7.9   6.2 99.0 99.00
2005 01 05 10 00 281  4.8  5.6  0.99  6.67  5.78 999 1020.4   7.7   7.9   6.2 99.0 99.00
2005 01 05 11 00 311  4.8  5.5  0.92  7.14  5.45 999 1020.5   7.1   7.9   5.6 99.0 99.00
2005 01 05 12 00 353  5.4  6.3  0.95  6.67  5.62 999 1020.5   6.2   7.8   4.8 99.0 99.00
2005 01 05 13 00  15  6.2  7.2  0.92  7.14  5.13 999 1020.6   5.6   7.8   3.1 99.0 99.00
2005 01 05 14 00  15  7.4  8.5  0.88  6.25  4.50 999 1020.9   5.0   7.8   2.2 99.0 99.00
2005 01 05 15 00  16  7.9  9.3  0.92  7.14  4.20 999 1021.3   4.3   7.7   1.8 99.0 99.00
2005 01 05 16 00  28  9.4 10.9  1.01 10.00  4.12 999 1020.9   3.9   7.7   1.4 99.0 99.00
2005 01 05 17 00  25  9.2 11.1  1.15  6.67  4.10 999 1020.5   3.4   7.7   1.9 99.0 99.00
