YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 01 05 08 00  32  3.1  3.3  0.86 13.79  7.12 999 1008.5   0.9   5.4   0.7 99.0 99.00
2006 01 05 09 00  74  4.3  4.7  0.88 12.12  7.12 999 1007.4   1.2   4.9   1.1 99.0 99.00
2006 01 05 10 00  73  4.2  4.4  0.82 12.90  7.41 999 1006.9   1.6   4.9   1.5 99.0 99.00
2006 01 05 11 00  86  5.3  5.7  0.80 12.12  6.99 999 1006.4   2.2   5.1   2.0 99.0 99.00
2006 01 05 12 00 111  5.8  6.2  0.78 12.90  6.30 999 1005.9   2.5   5.2   2.4 99.0 99.00
2006 01 05 13 00 132  8.0  8.6  0.84 12.90  5.28 999 1005.8   3.2   5.3   3.1 99.0 99.00
2006 01 05 14 00 165  9.0  9.7  0.87 11.43  4.47 999 1005.4   4.8   5.4   4.6 99.0 99.00
2006 01 05 15 00 167  9.1  9.5  0.87 12.90  4.11 999 1004.9   5.3   5.5   5.2 99.0 99.00
2006 01 05 16 00 216  4.6  4.9  1.01 12.90  4.20 999 1004.3   5.5   5.4   5.4 99.0 99.00
2006 01 05 17 00 217  4.2  4.4  0.98 12.90  4.50 999 1003.1   6.0   5.4   5.8 99.0 99.00
2006 01 05 18 00 246  7.5  8.3  0.93 12.12  4.64 999 1002.8   5.8   5.5   5.7 99.0 99.00
2006 01 05 19 00 251 10.4 11.2  0.89 12.90  4.13 999 1002.5   5.4   5.5   4.6 99.0 99.00
2006 01 05 20 00 265 10.2 11.2  1.05 11.43  4.02 999 1003.0   5.3   5.4   4.3 99.0 99.00
2006 01 05 21 00 284  6.0  6.6  1.22  4.00  4.17 999 1003.5   5.2   5.3   3.7 99.0 99.00
2006 01 05 22 00 291  7.6  8.4  1.21  4.76  4.40 999 1004.0   5.0   5.3   2.9 99.0 99.00
2006 01 05 23 00 295  4.9  5.8  1.13  5.56  4.59 999 1004.3   4.0   5.1   2.0 99.0 99.00
2006 01 06 00 00 258  3.2  3.3  1.15  5.00  5.04 999 1005.0   4.0   5.3   2.3 99.0 99.00
2006 01 06 01 00 245  2.4  2.4  1.02 11.43  5.00 999 1004.8   4.0   5.3   2.4 99.0 99.00
2006 01 06 02 00 211  3.7  3.8  1.02 11.43  4.89 999 1005.0   4.6   5.2   3.3 99.0 99.00
2006 01 06 03 00 229  4.8  4.9  0.92 11.43  4.93 999 1004.8   5.5   5.3   4.8 99.0 99.00
2006 01 06 04 00 236  4.6  4.8  0.83 11.43  4.79 999 1004.7   5.5   5.4   5.3 99.0 99.00
2006 01 06 05 00 252  4.4  4.5  0.93  6.25  5.06 999 1004.8   5.7   5.5   4.3 99.0 99.00
2006 01 06 06 00 234  3.2  3.3  0.92  5.88  5.16 999 1004.8   5.5   5.5   4.8 99.0 99.00
2006 01 06 07 00 240  3.1  3.2  0.93  5.88  4.98 999 1005.0   5.2   5.4   4.5 99.0 99.00
2006 01 06 08 00 310  3.6  3.9  0.91 11.43  5.19 999 1004.9   4.8   5.4   4.2 99.0 99.00
2006 01 06 09 00 327  2.8  2.9  0.83 11.43  4.93 999 1004.3   4.4   5.3   3.0 99.0 99.00
2006 01 06 10 00 356  2.1  2.2  0.84 11.43  5.11 999 1004.1   3.8   5.1   3.0 99.0 99.00
2006 01 06 11 00  27  1.6  1.9  0.73 11.43  5.31 999 1004.3   3.5   4.6   3.2 99.0 99.00
2006 01 06 12 00   4  2.7  3.0  0.71 11.43  5.16 999 1004.6   2.7   4.8   2.4 99.0 99.00
2006 01 06 13 00  25  2.6  2.7  0.65 10.81  5.31 999 1004.9   2.9   5.0   2.4 99.0 99.00
2006 01 06 14 00  29  2.3  2.6  0.64 10.81  5.37 999 1005.4   3.8   5.3   2.5 99.0 99.00
2006 01 06 15 00  11  3.2  3.5  0.67 10.00  5.45 999 1005.0   3.7   5.4   2.4 99.0 99.00
2006 01 06 16 00 353  5.5  5.9  0.64 10.00  5.57 999 1003.8   4.1   5.4   2.9 99.0 99.00
2006 01 06 17 00 350  6.3  6.9  0.63 10.00  4.06 999 1002.5   4.7   5.5   2.8 99.0 99.00
2006 01 06 18 00 354  6.1  6.5  0.59 10.00  4.01 999 1002.2   4.4   5.4   1.8 99.0 99.00
2006 01 06 19 00 351  5.9  6.2  0.60 10.81  4.08 999 1001.9   5.4   5.4   2.4 99.0 99.00
2006 01 06 20 00 346  5.7  6.1  0.54 11.43  4.81 999 1002.0   4.5   5.4   1.9 99.0 99.00
2006 01 06 21 00 344  7.4  8.0  0.56 11.43  4.26 999 1002.2   4.1   5.3   1.4 99.0 99.00
2006 01 06 22 00 337  8.2  9.4  0.62 11.43  3.51 999 1002.9   3.2   5.3   0.8 99.0 99.00
2006 01 06 23 00 338  8.0  8.4  0.62  9.09  3.29 999 1003.2   2.8   5.0   0.2 99.0 99.00
2006 01 07 00 00 338  6.1  6.8  0.52 10.81  3.54 999 1004.1   2.7   5.2  -0.1 99.0 99.00
2006 01 07 01 00 328  7.9  8.9  0.55 10.00  3.67 999 1004.4   2.6   5.3  -1.4 99.0 99.00
2006 01 07 02 00 307  9.0  9.9  0.61 10.00  3.57 999 1004.5   2.0   5.3  -0.7 99.0 99.00
2006 01 07 03 00 301  9.5 10.5  0.66  3.57  3.56 999 1004.6   1.6   5.1  -1.5 99.0 99.00
2006 01 07 04 00 305  9.8 10.8  0.77  3.70  3.45 999 1004.6   1.0   5.3  -2.3 99.0 99.00
2006 01 07 05 00 301  8.9 10.1  0.84  3.70  3.53 999 1005.0   0.4   5.4  -3.0 99.0 99.00
2006 01 07 06 00 298 10.3 11.4  0.89  4.00  3.53 999 1006.0  -0.1   5.4  -4.1 99.0 99.00
2006 01 07 07 00 301  9.2 10.3  0.85  4.00  3.73 999 1007.0  -0.8   5.5  -4.4 99.0 99.00
2006 01 07 08 00 293  9.6 10.9  1.00 10.00  3.99 999 1007.7  -1.6   5.4  -5.6 99.0 99.00
2006 01 07 09 00 296 10.7 12.0  1.08 10.00  4.12 999 1008.0  -2.2   5.3  -6.7 99.0 99.00
2006 01 07 10 00 306 10.6 11.3  1.01 10.00  4.03 999 1008.9  -2.7   5.2  -7.5 99.0 99.00
2006 01 07 11 00 299  9.7 11.0  1.07 10.00  4.05 999 1009.9  -3.4   4.9  -8.4 99.0 99.00
2006 01 07 12 00 300  9.2 10.6  1.01 10.00  4.05 999 1011.1  -3.8   4.6  -9.1 99.0 99.00
2006 01 07 13 00 296  7.1  8.6  0.98  9.09  4.35 999 1012.3  -2.2   4.7  -7.6 99.0 99.00
2006 01 07 14 00 292  5.9  7.0  0.83 10.00  4.26 999 1012.9  -1.2   4.9  -7.3 99.0 99.00
2006 01 07 15 00 291  4.8  6.3  0.89  9.09  4.92 999 1012.9  -0.7   5.0  -6.9 99.0 99.00
2006 01 07 16 00 290  7.1  7.7  0.83 10.00  4.30 999 1012.2  -0.5   5.0  -6.5 99.0 99.00
2006 01 07 17 00 292  5.4  6.3  0.82 10.00  4.60 999 1011.5   0.0   5.0  -6.7 99.0 99.00
2006 01 07 18 00 305  4.5  5.7  0.77  9.09  4.30 999 1010.7   0.8   5.1  -7.3 99.0 99.00
2006 01 07 19 00 280  4.9  5.4  0.73  9.09  4.84 999 1010.7   1.2   5.1  -7.2 99.0 99.00
2006 01 07 20 00 242  4.9  5.4  0.70 10.00  4.96 999 1011.7   1.3   5.1  -6.7 99.0 99.00
2006 01 07 21 00 245  3.9  4.5  0.74  9.09  5.05 999 1011.9   0.4   5.0  -7.9 99.0 99.00
2006 01 07 22 00 246  4.1  5.1  0.69  9.09  4.72 999 1012.5  -0.7   4.6  -8.6 99.0 99.00
2006 01 07 23 00 265  6.5  7.5  0.74  9.09  4.25 999 1013.4  -0.2   4.6  -7.7 99.0 99.00
2006 01 08 00 00 278  6.9  8.1  0.81 10.00  3.87 999 1014.1  -0.3   4.5  -8.0 99.0 99.00
2006 01 08 01 00 257  5.7  6.7  0.79  9.09  4.17 999 1014.6  -0.4   4.5  -7.0 99.0 99.00
2006 01 08 02 00 282  5.1  6.0  0.79  9.09  4.21 999 1015.3  -0.6   4.4  -7.9 99.0 99.00
2006 01 08 03 00 271  7.8  8.4  0.74 10.00  3.97 999 1015.6  -0.3   4.4  -7.4 99.0 99.00
2006 01 08 04 00 278  7.8  9.3  0.75 10.00  3.78 999 1015.6  -0.2   4.4  -8.7 99.0 99.00
2006 01 08 05 00 263  6.9  7.5  0.77  9.09  3.88 999 1015.7  -0.2   4.5  -8.5 99.0 99.00
2006 01 08 06 00 264  4.9  5.6  0.76  9.09  3.90 999 1016.1   0.0   4.5  -8.7 99.0 99.00
