YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 01 09 12 360  6.7 99.0 99.00 99.00 99.00 999 9999.0  -8.4   4.0 -11.1 99.0 99.00
2004 01 09 13 360  7.2 99.0 99.00 99.00 99.00 999 9999.0  -9.4   3.9 -12.0 99.0 99.00
2004 01 09 14  10  8.2 99.0 99.00 99.00 99.00 999 9999.0 -10.1   4.0 -13.9 99.0 99.00
2004 01 09 15  20  7.7 99.0 99.00 99.00 99.00 999 9999.0 -10.4   4.0 -15.7 99.0 99.00
2004 01 09 16 350  8.8 99.0 99.00 99.00 99.00 999 9999.0 -10.6   4.0 -16.4 99.0 99.00
2004 01 09 17 350  7.2 99.0 99.00 99.00 99.00 999 9999.0 -10.8   4.1 -18.8 99.0 99.00
2004 01 09 18 360  7.2 99.0 99.00 99.00 99.00 999 9999.0 -10.7   4.1 -19.6 99.0 99.00
2004 01 09 19 350  9.3 99.0 99.00 99.00 99.00 999 9999.0  -9.9   4.0 -18.5 99.0 99.00
2004 01 09 20 360  9.8 99.0 99.00 99.00 99.00 999 9999.0 -10.0   4.0 -19.2 99.0 99.00
2004 01 09 21 360  7.7 99.0 99.00 99.00 99.00 999 9999.0 -10.1   3.9 -20.1 99.0 99.00
2004 01 09 22 360  8.2 99.0 99.00 99.00 99.00 999 9999.0 -10.4   3.8 -19.1 99.0 99.00
2004 01 09 23 350  6.7 99.0 99.00 99.00 99.00 999 9999.0 -11.6   3.8 -19.8 99.0 99.00
2004 01 10 00 360  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.3 -17.7 99.0 99.00
2004 01 10 01 350  6.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.3 -16.7 99.0 99.00
2004 01 10 02 350  4.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.3 -18.9 99.0 99.00
2004 01 10 03 330  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.1 -18.1 99.0 99.00
2004 01 10 04 340  6.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.2 -17.8 99.0 99.00
2004 01 10 05  20  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.7 -16.9 99.0 99.00
2004 01 10 06 360  7.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.7 -16.0 99.0 99.00
2004 01 10 07 350  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.6 -18.6 99.0 99.00
2004 01 10 08 350  7.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.6 -18.9 99.0 99.00
2004 01 10 09 360  7.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.6 -17.4 99.0 99.00
2004 01 10 10  10  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.5 -18.8 99.0 99.00
2004 01 10 11 360  6.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.5 -18.9 99.0 99.00
2004 01 10 12 360  6.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.5 -19.9 99.0 99.00
2004 01 10 13 360  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.5 -18.8 99.0 99.00
2004 01 10 14  10  7.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.5 -18.8 99.0 99.00
2004 01 10 15 360  7.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.5 -18.6 99.0 99.00
2004 01 10 16 360  6.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.5 -19.9 99.0 99.00
2004 01 10 17 340  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.4 -21.0 99.0 99.00
2004 01 10 18 330  5.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.5 -20.5 99.0 99.00
2004 01 10 19 360  3.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.5 -20.1 99.0 99.00
2004 01 10 20 340  9.3 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.5 -17.0 99.0 99.00
2004 01 10 21 350  5.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.4 -19.0 99.0 99.00
2004 01 10 22 350  5.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.3 -17.9 99.0 99.00
2004 01 10 23 350  5.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.4 -16.8 99.0 99.00
2004 01 11 00 220  8.8 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6  -9.9 99.0 99.00
2004 01 11 01 220  8.8 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6 -10.4 99.0 99.00
2004 01 11 02 220  8.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6  -8.9 99.0 99.00
2004 01 11 03 220  8.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6  -9.4 99.0 99.00
2004 01 11 04 220  7.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6  -8.4 99.0 99.00
2004 01 11 05 330  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.3 -17.7 99.0 99.00
2004 01 11 06 340  4.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.2 -18.4 99.0 99.00
2004 01 11 07 330  5.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.2 -18.6 99.0 99.00
2004 01 11 08 330  5.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.2 -18.8 99.0 99.00
2004 01 11 09 310  5.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.2 -20.0 99.0 99.00
2004 01 11 10 300  3.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0 -18.1 99.0 99.00
2004 01 11 11 290  3.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.9 -17.3 99.0 99.00
2004 01 11 12 320  3.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0 -17.5 99.0 99.00
2004 01 11 13 320  4.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0 -15.5 99.0 99.00
2004 01 11 14 270  3.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0 -16.3 99.0 99.00
2004 01 11 15 290  3.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.7 -16.1 99.0 99.00
2004 01 11 16 250  4.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.1 -15.6 99.0 99.00
2004 01 11 17 240  3.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.2 -14.5 99.0 99.00
2004 01 11 18 230  5.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.1 -13.6 99.0 99.00
2004 01 11 19 230  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.1 -16.4 99.0 99.00
2004 01 11 20 240  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.2 -14.8 99.0 99.00
2004 01 11 21 220  5.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0 -14.2 99.0 99.00
2004 01 11 22 220  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.8 -12.8 99.0 99.00
2004 01 11 23 220  8.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6 -10.3 99.0 99.00
2004 01 12 00 250  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.5   0.1 99.0 99.00
2004 01 12 01 270  5.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.4   0.3 99.0 99.00
2004 01 12 02 270  5.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.4   0.2 99.0 99.00
2004 01 12 03 270  4.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.5   0.4 99.0 99.00
2004 01 12 04 280  4.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.5   0.2 99.0 99.00
2004 01 12 05 220  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.9  -4.9 99.0 99.00
2004 01 12 06 230  6.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0  -3.8 99.0 99.00
2004 01 12 07 220  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0  -4.2 99.0 99.00
2004 01 12 08 230  8.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.1  -4.8 99.0 99.00
2004 01 12 09 240  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.1  -5.2 99.0 99.00
2004 01 12 10 230  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0  -3.9 99.0 99.00
2004 01 12 11 240  5.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.5  -5.2 99.0 99.00
2004 01 12 12 250  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.4  -5.3 99.0 99.00
2004 01 12 13 250  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.4  -4.9 99.0 99.00
2004 01 12 14 240  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.5  -4.7 99.0 99.00
2004 01 12 15 260  5.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6  -4.2 99.0 99.00
2004 01 12 16 260  5.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.7  -4.6 99.0 99.00
2004 01 12 17 260  5.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.8  -4.3 99.0 99.00
2004 01 12 18 240  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.9  -3.5 99.0 99.00
2004 01 12 19 250  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0  -3.0 99.0 99.00
2004 01 12 20 250  5.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.1  -1.9 99.0 99.00
2004 01 12 21 240  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0  -0.9 99.0 99.00
2004 01 12 22 260  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0  -0.9 99.0 99.00
2004 01 12 23 250  7.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.7   0.1 99.0 99.00
2004 01 13 00 310 12.4 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.7 -12.3 99.0 99.00
2004 01 13 01 310 10.3 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.7 -12.8 99.0 99.00
2004 01 13 02 320  9.8 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.7 -12.5 99.0 99.00
2004 01 13 03 310  8.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6 -15.2 99.0 99.00
2004 01 13 04 320 10.8 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6 -12.4 99.0 99.00
2004 01 13 05 270  5.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.8  -0.4 99.0 99.00
2004 01 13 06 280  4.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.9  -0.9 99.0 99.00
2004 01 13 07 280  3.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0  -1.0 99.0 99.00
2004 01 13 08 250  3.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0  -1.2 99.0 99.00
2004 01 13 09 240  2.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0  -0.3 99.0 99.00
2004 01 13 10 220  2.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0  -0.5 99.0 99.00
2004 01 13 11 240  6.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.5  -0.7 99.0 99.00
2004 01 13 12 260  8.8 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.4  -1.0 99.0 99.00
2004 01 13 13 240  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.3  -0.6 99.0 99.00
2004 01 13 14 240  7.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.3  -0.5 99.0 99.00
2004 01 13 15 240  7.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.4  -0.7 99.0 99.00
2004 01 13 16 240  7.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.4   0.2 99.0 99.00
2004 01 13 17 250  8.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6   0.2 99.0 99.00
2004 01 13 18 270  8.8 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.8   0.0 99.0 99.00
2004 01 13 19 270 10.3 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.9  -0.9 99.0 99.00
2004 01 13 20 270  6.2 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0   0.1 99.0 99.00
2004 01 13 21 320 11.3 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0  -3.1 99.0 99.00
2004 01 13 22 310 16.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   3.0  -8.7 99.0 99.00
2004 01 13 23 310 12.4 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.8  -9.3 99.0 99.00
2004 01 14 00 300  2.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   1.9 -17.9 99.0 99.00
2004 01 14 01 350  1.5 99.0 99.00 99.00 99.00 999 9999.0 999.0   1.9 -13.5 99.0 99.00
2004 01 14 02  90  2.1 99.0 99.00 99.00 99.00 999 9999.0 999.0   1.2 -12.3 99.0 99.00
2004 01 14 03  70  4.6 99.0 99.00 99.00 99.00 999 9999.0 999.0   0.9 -10.9 99.0 99.00
2004 01 14 04  70  7.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   1.5  -9.6 99.0 99.00
2004 01 14 05 320 11.3 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6 -15.8 99.0 99.00
2004 01 14 06 320  9.8 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.6 -13.6 99.0 99.00
2004 01 14 07 320 10.3 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.9 -14.8 99.0 99.00
2004 01 14 08 320  9.8 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.9 -13.8 99.0 99.00
2004 01 14 09 320  7.7 99.0 99.00 99.00 99.00 999 9999.0 999.0   2.9 -15.2 99.0 99.00
