#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 06 22 16 30 310  9.3 11.8  0.40  3.00 99.00 999 1009.2  19.8 999.0   9.4 99.0 99.00
2007 06 22 17 00 320 10.3 12.9  0.40  2.00 99.00 999 1009.0  20.1 999.0   8.2 99.0 99.00
2007 06 22 17 30 320  7.7 11.3  0.50  3.00 99.00 999 1009.2  20.0 999.0   9.2 99.0 99.00
2007 06 22 18 00 320  8.2 10.8  0.50  3.00 99.00 999 1009.2  20.2 999.0   8.7 99.0 99.00
2007 06 22 18 30 330  8.2 10.8  0.40  3.00 99.00 999 1009.2  20.2 999.0   8.9 99.0 99.00
2007 06 22 19 00 330  8.2 11.3  0.40  3.00 99.00 999 1009.1  20.1 999.0   8.9 99.0 99.00
2007 06 22 19 30 330  8.2 12.4  0.40  3.00 99.00 999 1008.9  20.5 999.0   8.5 99.0 99.00
2007 06 22 20 00 320  9.3 12.4  0.40  3.00 99.00 999 1008.7  20.5 999.0   8.5 99.0 99.00
2007 06 22 20 30 320  8.2 11.8  0.40  3.00 99.00 999 1008.8  20.4 999.0   8.7 99.0 99.00
2007 06 22 21 00 320  7.7 10.8  0.40  3.00 99.00 999 1008.6  20.6 999.0   8.2 99.0 99.00
2007 06 22 21 30 320  9.3 14.4  0.40  3.00 99.00 999 1008.5  21.2 999.0   7.1 99.0 99.00
2007 06 22 22 00 320  9.8 11.8  0.50  3.00 99.00 999 1008.7  21.1 999.0   7.5 99.0 99.00
2007 06 22 22 30 330  8.2 10.8  0.50  3.00 99.00 999 1009.0  21.0 999.0   7.9 99.0 99.00
2007 06 22 23 00 290  2.1  3.1  0.60  3.00 99.00 999 1009.8  19.2 999.0  16.8 99.0 99.00
2007 06 22 23 30 320  8.2 10.8  0.40  3.00 99.00 999 1009.9  20.5 999.0   7.7 99.0 99.00
2007 06 23 00 00 360  2.6  5.7  0.30  3.00 99.00 999 1010.1  19.4 999.0  16.6 99.0 99.00
2007 06 23 00 30 330  6.2  8.2  0.40  3.00 99.00 999 1010.7  19.4 999.0   7.9 99.0 99.00
2007 06 23 01 00 330  6.2  8.2  0.40  2.00 99.00 999 1011.2  19.3 999.0   7.3 99.0 99.00
2007 06 23 01 30 340  4.6  7.7  0.30  2.00 99.00 999 1011.8  18.6 999.0   8.7 99.0 99.00
2007 06 23 02 00 340  2.6  3.6  0.20 99.00 99.00 999 1012.1  18.0 999.0   9.1 99.0 99.00
2007 06 23 02 30 330  3.6  6.2  0.10 99.00 99.00 999 1012.1  17.9 999.0   9.1 99.0 99.00
2007 06 23 03 00 340  3.1  5.1  0.10 99.00 99.00 999 1012.1  17.5 999.0   9.0 99.0 99.00
2007 06 23 03 30 320  3.1  4.1  0.10 99.00 99.00 999 1012.1  17.3 999.0   9.0 99.0 99.00
2007 06 23 04 00 320  3.6  4.6  0.10 99.00 99.00 999 1012.0  17.3 999.0   8.6 99.0 99.00
2007 06 23 04 30 310  4.6  5.7  0.30 14.00 99.00 999 1011.9  17.1 999.0   9.3 99.0 99.00
2007 06 23 05 00 300  4.6  5.7  0.20 99.00 99.00 999 1011.9  16.9 999.0   9.4 99.0 99.00
2007 06 23 05 30 300  5.7  7.2  0.10 99.00 99.00 999 1012.0  16.5 999.0   9.0 99.0 99.00
2007 06 23 06 00 310  5.7  6.7  0.10 99.00 99.00 999 1012.2  16.3 999.0   8.7 99.0 99.00
2007 06 23 06 30 320  5.1  6.2  0.20 99.00 99.00 999 1012.1  16.2 999.0   8.4 99.0 99.00
2007 06 23 07 00 320  4.1  5.1  0.20 99.00 99.00 999 1012.1  15.9 999.0   8.5 99.0 99.00
2007 06 23 07 30 300  4.1  5.1  0.20 99.00 99.00 999 1012.1  15.8 999.0   8.8 99.0 99.00
2007 06 23 08 00 270  2.1  3.6  0.10 99.00 99.00 999 1012.4  15.6 999.0   7.8 99.0 99.00
2007 06 23 08 30 300  2.6  5.1  0.10 99.00 99.00 999 1012.4  15.2 999.0   8.8 99.0 99.00
2007 06 23 09 00 310  4.6  5.7  0.10 99.00 99.00 999 1012.7  14.8 999.0   8.9 99.0 99.00
2007 06 23 09 30 320  4.6  5.7  0.20 99.00 99.00 999 1012.8  14.8 999.0   8.9 99.0 99.00
2007 06 23 10 00 320  4.1  5.7  0.20 99.00 99.00 999 1012.9  14.6 999.0   8.4 99.0 99.00
2007 06 23 10 30 310  3.1  4.6  0.20 99.00 99.00 999 1013.1  14.8 999.0   8.6 99.0 99.00
2007 06 23 11 00 300  3.6  5.1  0.20 99.00 99.00 999 1013.3  14.7 999.0   8.8 99.0 99.00
2007 06 23 11 30 300  6.7  8.2  0.20 99.00 99.00 999 1013.7  14.9 999.0   9.0 99.0 99.00
2007 06 23 12 00 300  6.2  7.7  0.20 99.00 99.00 999 1014.0  15.3 999.0   8.9 99.0 99.00
2007 06 23 12 30 300  3.6  4.6  0.30  2.00 99.00 999 1014.2  15.8 999.0   9.0 99.0 99.00
2007 06 23 13 00 320  4.6  7.2  0.20 99.00 99.00 999 1014.1  16.5 999.0   7.3 99.0 99.00
2007 06 23 13 30 320  5.7  8.2  0.20 99.00 99.00 999 1013.9  16.6 999.0   7.1 99.0 99.00
2007 06 23 14 00 320  5.7  7.2  0.20 99.00 99.00 999 1013.9  16.7 999.0   6.8 99.0 99.00
2007 06 23 14 30 320  5.7  7.2  0.20 99.00 99.00 999 1013.7  16.9 999.0   6.4 99.0 99.00
2007 06 23 15 00 300  5.7  7.2  0.20  2.00 99.00 999 1013.6  17.1 999.0   6.9 99.0 99.00
2007 06 23 15 30 300  5.1  7.2  0.20 99.00 99.00 999 1013.4  17.3 999.0   6.8 99.0 99.00
2007 06 23 16 00 310  5.1  7.2  0.20 99.00 99.00 999 1013.4  17.8 999.0   6.2 99.0 99.00
2007 06 23 16 30 300  5.1  7.2  0.20 99.00 99.00 999 1013.2  18.2 999.0   6.4 99.0 99.00
2007 06 23 17 00 310  4.6  7.2  0.20 99.00 99.00 999 1012.9  18.7 999.0   6.2 99.0 99.00
2007 06 23 17 30 330  5.7  7.7  0.20 99.00 99.00 999 1012.7  19.2 999.0   5.7 99.0 99.00
2007 06 23 18 00 320  6.2  8.2  0.30  2.00 99.00 999 1012.4  19.5 999.0   5.4 99.0 99.00
2007 06 23 18 30 310  5.7  8.2  0.30  2.00 99.00 999 1012.2  20.1 999.0   4.4 99.0 99.00
2007 06 23 19 00 310  5.7  8.8  0.20  2.00 99.00 999 1012.1  20.5 999.0   4.0 99.0 99.00
2007 06 23 19 30 320  5.7  8.2  0.20 99.00 99.00 999 1011.8  20.4 999.0   4.7 99.0 99.00
2007 06 23 20 00 330  6.7  8.2  0.20  2.00 99.00 999 1011.6  20.2 999.0   5.1 99.0 99.00
2007 06 23 20 30 310  6.7  8.2  0.30  2.00 99.00 999 1011.7  20.6 999.0   4.3 99.0 99.00
2007 06 23 21 00 320  5.7  7.7  0.30  2.00 99.00 999 1011.5  20.8 999.0   4.9 99.0 99.00
2007 06 23 21 30 320  5.7  7.2  0.20 99.00 99.00 999 1011.7  20.6 999.0   6.0 99.0 99.00
2007 06 23 22 00 320  5.7  7.2  0.20  2.00 99.00 999 1011.9  21.0 999.0   4.5 99.0 99.00
2007 06 23 22 30 330  6.2  8.2  0.30  2.00 99.00 999 1012.0  20.7 999.0   5.5 99.0 99.00
2007 06 23 23 00 340  7.2 10.3  0.40  3.00 99.00 999 1009.5  20.4 999.0   8.3 99.0 99.00
2007 06 23 23 30 320  3.6  5.1  0.20 99.00 99.00 999 1012.2  20.4 999.0   7.7 99.0 99.00
2007 06 24 00 00 330  7.7 11.3  0.40  3.00 99.00 999 1010.3  20.0 999.0   7.7 99.0 99.00
2007 06 24 00 30 300  4.6  5.7  0.20 99.00 99.00 999 1013.2  19.5 999.0   8.6 99.0 99.00
2007 06 24 01 00 310  3.1  4.1  0.20 99.00 99.00 999 1013.7  18.9 999.0   9.0 99.0 99.00
2007 06 24 01 30 320  3.1  4.1  0.10 99.00 99.00 999 1014.1  18.7 999.0   8.7 99.0 99.00
2007 06 24 02 00 310  2.6  3.1  0.10 99.00 99.00 999 1014.3  18.1 999.0   9.5 99.0 99.00
2007 06 24 02 30 320  2.6  3.1  0.10 99.00 99.00 999 1014.7  17.8 999.0   9.4 99.0 99.00
2007 06 24 03 00  10  2.1  3.1  0.10 99.00 99.00 999 1015.0  17.3 999.0   9.7 99.0 99.00
2007 06 24 03 30 340  3.1  4.1  0.10 99.00 99.00 999 1015.5  16.7 999.0   9.2 99.0 99.00
2007 06 24 04 00  10  1.5  2.1  0.10 99.00 99.00 999 1015.7  16.3 999.0  10.0 99.0 99.00
2007 06 24 04 30   0  0.0  1.0  0.10 99.00 99.00 999 1015.8  17.0 999.0   7.1 99.0 99.00
2007 06 24 05 00 310  2.1  3.1  0.10 99.00 99.00 999 1016.2  17.2 999.0   6.3 99.0 99.00
2007 06 24 05 30 330  2.1  2.6  0.10 99.00 99.00 999 1016.2  16.9 999.0   6.7 99.0 99.00
2007 06 24 06 00 320  3.1  3.6  0.10 99.00 99.00 999 1016.6  16.0 999.0   7.2 99.0 99.00
2007 06 24 06 30 330  2.6  3.1  0.00 99.00 99.00 999 1016.6  15.9 999.0   6.4 99.0 99.00
2007 06 24 07 00 340  3.6  5.1  0.10 99.00 99.00 999 1016.7  15.6 999.0   5.2 99.0 99.00
2007 06 24 07 30 330  3.1  4.1  0.10 99.00 99.00 999 1016.8  15.1 999.0   5.2 99.0 99.00
2007 06 24 08 00 320  4.1  5.7  0.20 99.00 99.00 999 1016.9  14.9 999.0   6.0 99.0 99.00
2007 06 24 08 30 330  4.6  6.2  0.10 99.00 99.00 999 1017.1  14.7 999.0   5.7 99.0 99.00
2007 06 24 09 00 330  4.6  5.1  0.10 99.00 99.00 999 1017.4  14.2 999.0   6.4 99.0 99.00
2007 06 24 09 30 330  4.1  4.6  0.10 99.00 99.00 999 1017.5  14.4 999.0   6.4 99.0 99.00
2007 06 24 10 00 330  4.1  4.6  0.10 99.00 99.00 999 1017.7  14.5 999.0   6.7 99.0 99.00
2007 06 24 10 30 320  3.1  3.6  0.10 99.00 99.00 999 1017.8  14.5 999.0   6.2 99.0 99.00
2007 06 24 11 00 310  2.6  3.6  0.10 99.00 99.00 999 1018.4  14.4 999.0   5.7 99.0 99.00
2007 06 24 11 30 290  3.1  3.6  0.10 99.00 99.00 999 1018.5  15.2 999.0   7.6 99.0 99.00
2007 06 24 12 00 280  4.1  4.6  0.10 99.00 99.00 999 1018.8  15.6 999.0   8.4 99.0 99.00
2007 06 24 12 30 280  3.6  4.1  0.10 99.00 99.00 999 1019.1  16.3 999.0   9.3 99.0 99.00
2007 06 24 13 00 280  2.6  3.1  0.10 99.00 99.00 999 1019.3  16.8 999.0   8.9 99.0 99.00
2007 06 24 13 30 250  2.6  3.6  0.10 99.00 99.00 999 1019.1  17.4 999.0   9.5 99.0 99.00
2007 06 24 14 00 230  3.6  4.1  0.10 99.00 99.00 999 1019.3  17.8 999.0  10.2 99.0 99.00
2007 06 24 14 30 230  3.1  4.1  0.10 99.00 99.00 999 1019.6  18.4 999.0  10.9 99.0 99.00
2007 06 24 15 00 220  3.1  5.1  0.10 99.00 99.00 999 1019.7  18.8 999.0  10.7 99.0 99.00
2007 06 24 15 30 220  4.1  4.6  0.10 99.00 99.00 999 1019.4  19.2 999.0  10.7 99.0 99.00
2007 06 24 16 00 220  3.6  4.1  0.20 99.00 99.00 999 1019.4  19.6 999.0  10.6 99.0 99.00
2007 06 24 16 30 230  3.1  4.1  0.20 99.00 99.00 999 1019.2  19.9 999.0  11.4 99.0 99.00
2007 06 24 17 00 230  2.6  3.6  0.20 99.00 99.00 999 1019.2  20.6 999.0  11.1 99.0 99.00
2007 06 24 17 30 210  2.1  2.6  0.20 99.00 99.00 999 1019.1  21.0 999.0  12.0 99.0 99.00
2007 06 24 18 00 190  1.5  2.6  0.20  3.00 99.00 999 1019.2  21.5 999.0  11.9 99.0 99.00
2007 06 24 18 30 150  1.5  2.1  0.20 99.00 99.00 999 1019.1  21.4 999.0  13.2 99.0 99.00
2007 06 24 19 00 110  1.0  1.5  0.20 99.00 99.00 999 1018.8  22.0 999.0  12.4 99.0 99.00
2007 06 24 19 30 160  0.5  1.0  0.30  3.00 99.00 999 1018.7  23.0 999.0  11.5 99.0 99.00
2007 06 24 20 00 150  1.0  1.5  0.30  3.00 99.00 999 1018.7  22.9 999.0  13.0 99.0 99.00
2007 06 24 20 30 160  1.5  2.1  0.30  3.00 99.00 999 1018.5  23.7 999.0  11.4 99.0 99.00
2007 06 24 21 00 160  1.5  2.1  0.20  2.00 99.00 999 1018.3  23.5 999.0  13.9 99.0 99.00
2007 06 24 21 30 200  2.1  3.1  0.20 99.00 99.00 999 1018.3  23.7 999.0  15.2 99.0 99.00
2007 06 24 22 00 200  2.6  3.1  0.20  2.00 99.00 999 1018.0  24.0 999.0  14.7 99.0 99.00
2007 06 24 22 30 210  3.1  5.1  0.20 99.00 99.00 999 1018.2  23.6 999.0  15.4 99.0 99.00
2007 06 24 23 00 200  5.1  5.7  0.20 99.00 99.00 999 1018.4  22.8 999.0  14.8 99.0 99.00
2007 06 24 23 30 210  4.6  5.7  0.20 99.00 99.00 999 1018.8  22.0 999.0  14.7 99.0 99.00
2007 06 25 00 00 300  4.6  5.7  0.20 99.00 99.00 999 1012.8  20.0 999.0   8.5 99.0 99.00
2007 06 25 00 30 210  3.6  4.6  0.20 99.00 99.00 999 1019.0  20.9 999.0  15.0 99.0 99.00
2007 06 25 01 00 210  4.6  5.7  0.20 99.00 99.00 999 1019.4  20.8 999.0  14.8 99.0 99.00
2007 06 25 01 30 210  4.1  4.6  0.10 99.00 99.00 999 1019.8  20.5 999.0  15.3 99.0 99.00
2007 06 25 02 00 210  3.6  4.1  0.10 99.00 99.00 999 1020.2  20.3 999.0  15.7 99.0 99.00
2007 06 25 02 30 220  3.1  3.6  0.10 99.00 99.00 999 1020.4  20.1 999.0  16.0 99.0 99.00
2007 06 25 03 00 220  2.6  3.1  0.40 16.00 99.00 999 1020.8  19.9 999.0  16.1 99.0 99.00
2007 06 25 03 30 270  2.1  3.1  0.10 99.00 99.00 999 1021.0  19.7 999.0  16.4 99.0 99.00
2007 06 25 04 00 250  2.1  2.6  0.20 99.00 99.00 999 1021.1  20.3 999.0  16.2 99.0 99.00
2007 06 25 04 30 260  2.6  3.6  0.10 99.00 99.00 999 1021.1  20.4 999.0  16.0 99.0 99.00
2007 06 25 05 00 300  1.5  2.1  0.10 99.00 99.00 999 1021.4  18.8 999.0  17.0 99.0 99.00
2007 06 25 05 30 340  1.5  2.1  0.00 99.00 99.00 999 1021.5  18.6 999.0  17.1 99.0 99.00
2007 06 25 06 00 310  2.1  2.1  0.00 99.00 99.00 999 1021.8  18.9 999.0  16.8 99.0 99.00
2007 06 25 06 30   0  0.0  0.5  0.10 99.00 99.00 999 1022.0  18.8 999.0  16.7 99.0 99.00
2007 06 25 07 00 290  2.1  2.6  0.10 99.00 99.00 999 1022.1  18.2 999.0  16.5 99.0 99.00
2007 06 25 07 30 280  2.1  2.6  0.10 99.00 99.00 999 1022.1  18.5 999.0  16.6 99.0 99.00
2007 06 25 08 00  50  1.0  1.5  0.10 99.00 99.00 999 1022.3  18.1 999.0  16.6 99.0 99.00
2007 06 25 08 30 300  1.0  1.5  0.10 99.00 99.00 999 1022.3  18.2 999.0  16.5 99.0 99.00
2007 06 25 09 00 280  0.5  1.5  0.10 99.00 99.00 999 1022.3  18.0 999.0  16.6 99.0 99.00
2007 06 25 09 30   0  0.0  1.0  0.00 99.00 99.00 999 1022.5  18.0 999.0  16.4 99.0 99.00
2007 06 25 10 00 260  0.5  1.0  0.00 99.00 99.00 999 1022.8  18.6 999.0  16.0 99.0 99.00
2007 06 25 10 30 280  0.5  1.0  0.00 99.00 99.00 999 1023.0  17.9 999.0  15.9 99.0 99.00
2007 06 25 11 00   0  0.0  0.5  0.10 99.00 99.00 999 1023.1  18.2 999.0  15.9 99.0 99.00
2007 06 25 11 30   0  0.0  1.0  0.00 99.00 99.00 999 1023.6  19.3 999.0  15.0 99.0 99.00
2007 06 25 12 00 250  0.5  1.0  0.10 99.00 99.00 999 1023.8  18.1 999.0  15.4 99.0 99.00
2007 06 25 12 30 290  1.0  1.5  0.10 99.00 99.00 999 1024.0  18.7 999.0  16.1 99.0 99.00
2007 06 25 13 00 270  1.0  1.5  0.10 99.00 99.00 999 1023.9  19.2 999.0  16.6 99.0 99.00
2007 06 25 13 30 250  2.6  2.6  0.20 99.00 99.00 999 1024.1  21.0 999.0  17.0 99.0 99.00
2007 06 25 14 00 230  2.6  2.6  0.10 99.00 99.00 999 1024.2  21.4 999.0  17.4 99.0 99.00
2007 06 25 14 30 240  3.6  4.1  0.10 99.00 99.00 999 1024.1  22.1 999.0  17.3 99.0 99.00
2007 06 25 15 00 250  3.6  4.6  0.10 99.00 99.00 999 1023.9  22.5 999.0  17.3 99.0 99.00
2007 06 25 15 30 240  4.6  5.1  0.10 99.00 99.00 999 1023.8  22.6 999.0  17.5 99.0 99.00
2007 06 25 16 00 250  3.6  4.6  0.10 99.00 99.00 999 1023.9  22.6 999.0  17.8 99.0 99.00
2007 06 25 16 30 250  3.6  5.1  0.10 99.00 99.00 999 1023.9  22.7 999.0  17.8 99.0 99.00
2007 06 25 17 00 230  6.2  8.2  0.20 99.00 99.00 999 1023.8  23.8 999.0  16.8 99.0 99.00
2007 06 25 17 30 230  5.7  6.7  0.10 99.00 99.00 999 1023.7  23.3 999.0  17.0 99.0 99.00
2007 06 25 18 00 240  6.2  7.7  0.20 99.00 99.00 999 1023.6  22.5 999.0  17.6 99.0 99.00
2007 06 25 18 30 230  5.1  5.7  0.20 99.00 99.00 999 1023.6  22.6 999.0  17.8 99.0 99.00
2007 06 25 19 00 230  6.2  7.2  0.20 99.00 99.00 999 1023.5  22.8 999.0  17.7 99.0 99.00
2007 06 25 19 30 230  4.1  5.1  0.20 99.00 99.00 999 1023.1  22.9 999.0  17.8 99.0 99.00
2007 06 25 20 00 230  3.6  4.6  0.20 99.00 99.00 999 1023.0  22.5 999.0  18.0 99.0 99.00
2007 06 25 20 30 230  3.6  4.1  0.10 99.00 99.00 999 1022.9  22.5 999.0  18.1 99.0 99.00
2007 06 25 21 00 230  3.1  3.6  0.10 99.00 99.00 999 1022.6  22.4 999.0  18.1 99.0 99.00
2007 06 25 21 30 210  3.6  5.1  0.10 99.00 99.00 999 1022.2  22.5 999.0  18.2 99.0 99.00
2007 06 25 22 00 190  5.1  6.2  0.10 99.00 99.00 999 1021.9  22.8 999.0  18.3 99.0 99.00
2007 06 25 22 30 200  5.1  6.2  0.10 99.00 99.00 999 1021.8  22.6 999.0  18.1 99.0 99.00
2007 06 25 23 00 200  5.1  5.7  0.20 99.00 99.00 999 1018.4  22.8 999.0  14.8 99.0 99.00
2007 06 25 23 30 200  3.6  4.6  0.20 99.00 99.00 999 1022.4  21.8 999.0  18.3 99.0 99.00
2007 06 26 00 00 210  4.6  5.7  0.20 99.00 99.00 999 1019.0  21.5 999.0  14.7 99.0 99.00
2007 06 26 00 30 190  3.1  4.1  0.10 99.00 99.00 999 1022.9  21.5 999.0  18.4 99.0 99.00
2007 06 26 01 00 210  3.6  4.6  0.10 99.00 99.00 999 1023.2  20.9 999.0  18.6 99.0 99.00
2007 06 26 01 30 190  5.1  6.7  0.10 99.00 99.00 999 1023.2  20.7 999.0  18.9 99.0 99.00
2007 06 26 02 00 190  4.6  5.7  0.10 99.00 99.00 999 1023.6  20.5 999.0  19.0 99.0 99.00
2007 06 26 02 30 200  3.6  4.6  0.10 99.00 99.00 999 1023.8  20.3 999.0  19.0 99.0 99.00
2007 06 26 03 00 250  2.1  2.6  0.10 99.00 99.00 999 1024.1  20.3 999.0  19.3 99.0 99.00
2007 06 26 03 30   0  0.0  1.0  0.20 99.00 99.00 999 1024.2  19.6 999.0  18.9 99.0 99.00
2007 06 26 04 00   0  0.0  1.0  0.10 99.00 99.00 999 1024.2  19.3 999.0  18.8 99.0 99.00
2007 06 26 04 30 250  0.5  1.0  0.10 99.00 99.00 999 1024.0  19.5 999.0  19.1 99.0 99.00
2007 06 26 05 00 220  1.5  1.5  0.00 99.00 99.00 999 1023.9  19.7 999.0  19.2 99.0 99.00
2007 06 26 05 30 210  1.0  1.5  0.00 99.00 99.00 999 1023.9  19.7 999.0  19.2 99.0 99.00
2007 06 26 06 00 330  2.1  2.1  0.00 99.00 99.00 999 1024.2  18.1 999.0  17.9 99.0 99.00
2007 06 26 06 30   0  0.0  0.5  0.00 99.00 99.00 999 1024.0  18.6 999.0  18.4 99.0 99.00
2007 06 26 07 00   0  0.0  1.0  0.00 99.00 99.00 999 1024.1  18.7 999.0  18.5 99.0 99.00
2007 06 26 07 30 330  1.0  1.5  0.00 99.00 99.00 999 1024.2  18.8 999.0  18.5 99.0 99.00
2007 06 26 08 30   0  0.0  0.5  0.00 99.00 99.00 999 1024.4  19.7 999.0  19.6 99.0 99.00
2007 06 26 09 00 170  1.0  1.0  0.10 99.00 99.00 999 1024.4  19.4 999.0  19.4 99.0 99.00
2007 06 26 09 30   0  0.0  0.5  0.00 99.00 99.00 999 1024.5  19.4 999.0  19.4 99.0 99.00
2007 06 26 10 00 220  1.0  1.0  0.00 99.00 99.00 999 1024.5  18.8 999.0  18.8 99.0 99.00
2007 06 26 10 30 340  1.0  1.5  0.10 99.00 99.00 999 1024.6  17.6 999.0  17.6 99.0 99.00
2007 06 26 11 00  60  1.0  1.0  0.00 99.00 99.00 999 1024.6  17.8 999.0  17.8 99.0 99.00
2007 06 26 11 30   0  0.0  0.0  0.00 99.00 99.00 999 1024.8  19.3 999.0  19.4 99.0 99.00
2007 06 26 12 00   0  0.0  0.5  0.10 99.00 99.00 999 1025.0  19.5 999.0  19.3 99.0 99.00
2007 06 26 12 30   0  0.0  1.0  0.10 99.00 99.00 999 1024.8  21.6 999.0  20.4 99.0 99.00
2007 06 26 13 00 250  0.5  1.0  0.10 99.00 99.00 999 1024.8  20.6 999.0  19.6 99.0 99.00
2007 06 26 13 30 280  0.5  1.0  0.10 99.00 99.00 999 1024.7  21.6 999.0  20.1 99.0 99.00
2007 06 26 14 00 260  1.0  1.0  0.10 99.00 99.00 999 1024.6  22.0 999.0  20.3 99.0 99.00
2007 06 26 14 30 230  2.6  3.1  0.10 99.00 99.00 999 1024.4  24.0 999.0  21.9 99.0 99.00
2007 06 26 15 00 230  3.1  3.6  0.10 99.00 99.00 999 1024.2  24.8 999.0  21.6 99.0 99.00
2007 06 26 15 30 230  3.1  3.1  0.10 99.00 99.00 999 1024.2  25.7 999.0  21.7 99.0 99.00
2007 06 26 16 00 230  2.6  3.1  0.10 99.00 99.00 999 1024.1  26.1 999.0  21.7 99.0 99.00
2007 06 26 16 30 230  2.1  2.6  0.10 99.00 99.00 999 1023.9  27.8 999.0  21.0 99.0 99.00
2007 06 26 17 30 230  2.6  3.1  0.10 99.00 99.00 999 1023.6  28.1 999.0  21.4 99.0 99.00
2007 06 26 18 00 230  2.1  2.6  0.10 99.00 99.00 999 1023.0 999.0 999.0  17.8 99.0 99.00
2007 06 26 18 30 230  2.1  2.1  0.10 99.00 99.00 999 1022.8  29.8 999.0  19.0 99.0 99.00
2007 06 26 19 00 230  4.1  4.6  0.10 99.00 99.00 999 1022.7  28.5 999.0  20.9 99.0 99.00
2007 06 26 19 30 230  4.1  4.6  0.10 99.00 99.00 999 1022.5  28.0 999.0  20.1 99.0 99.00
2007 06 26 20 00 220  4.6  5.1  0.10 99.00 99.00 999 1022.3  28.0 999.0  20.3 99.0 99.00
2007 06 26 20 30 210  3.6  4.1  0.30 13.00 99.00 999 1022.0  26.6 999.0  20.4 99.0 99.00
2007 06 26 21 00 200  5.1  5.7  0.10 99.00 99.00 999 1021.9  27.2 999.0  20.7 99.0 99.00
2007 06 26 21 30 200  5.1  6.2  0.20 99.00 99.00 999 1021.8  26.5 999.0  20.6 99.0 99.00
2007 06 26 22 00 200  5.1  6.2  0.10 99.00 99.00 999 1021.7  26.0 999.0  20.5 99.0 99.00
2007 06 26 22 30 200  4.6  5.7  0.10 99.00 99.00 999 1021.6  25.7 999.0  20.4 99.0 99.00
2007 06 26 23 00 210  5.1  6.7  0.20 99.00 99.00 999 1021.5  25.5 999.0  20.3 99.0 99.00
2007 06 26 23 30 210  4.6  5.7  0.20 99.00 99.00 999 1021.4  25.2 999.0  20.2 99.0 99.00
2007 06 27 00 00 230  2.1  3.1  0.20 99.00 99.00 999 1021.6  24.3 999.0  20.0 99.0 99.00
2007 06 27 00 30  10  1.0  1.5  0.20 99.00 99.00 999 1021.3  24.0 999.0  20.1 99.0 99.00
2007 06 27 01 00 250  1.5  3.1  0.20 99.00 99.00 999 1021.4  24.9 999.0  20.1 99.0 99.00
2007 06 27 01 30 230  2.1  3.1  0.10 99.00 99.00 999 1021.6  24.9 999.0  20.1 99.0 99.00
2007 06 27 02 00 240  1.5  2.6  0.10 99.00 99.00 999 1021.7  24.6 999.0  20.3 99.0 99.00
2007 06 27 02 30 220  1.5  2.6  0.10 99.00 99.00 999 1021.7  23.3 999.0  20.4 99.0 99.00
2007 06 27 03 00 220  4.1  5.1  0.10 99.00 99.00 999 1021.7  23.1 999.0  21.0 99.0 99.00
2007 06 27 03 30 220  4.6  5.1  0.10 99.00 99.00 999 1021.6  23.5 999.0  20.9 99.0 99.00
2007 06 27 04 00 220  4.6  5.7  0.10 99.00 99.00 999 1021.6  23.4 999.0  21.0 99.0 99.00
2007 06 27 04 30 230  4.1  4.6  0.10 99.00 99.00 999 1021.4  23.1 999.0  21.0 99.0 99.00
2007 06 27 05 00 240  3.1  3.6  0.20 99.00 99.00 999 1021.5  22.4 999.0  20.8 99.0 99.00
2007 06 27 05 30 240  3.1  3.6  0.10 99.00 99.00 999 1021.4  22.3 999.0  20.9 99.0 99.00
2007 06 27 06 00 260  2.1  3.1  0.10 99.00 99.00 999 1021.2  22.1 999.0  20.6 99.0 99.00
2007 06 27 06 30 300  2.6  2.6  0.00 99.00 99.00 999 1021.0  20.6 999.0  19.8 99.0 99.00
2007 06 27 07 00 290  2.1  2.6  0.00 99.00 99.00 999 1021.0  21.0 999.0  20.1 99.0 99.00
2007 06 27 07 30 290  2.6  2.6  0.00 99.00 99.00 999 1020.8  22.0 999.0  21.1 99.0 99.00
2007 06 27 08 00 270  2.1  2.6  0.00 99.00 99.00 999 1020.9  21.7 999.0  20.9 99.0 99.00
2007 06 27 08 30 270  1.5  2.1  0.00 99.00 99.00 999 1020.8  20.9 999.0  20.3 99.0 99.00
2007 06 27 09 00 290  2.1  2.1  0.00 99.00 99.00 999 1020.7  20.2 999.0  19.8 99.0 99.00
2007 06 27 09 30 270  2.1  2.6  0.10 99.00 99.00 999 1020.5  20.5 999.0  20.2 99.0 99.00
2007 06 27 10 00 290  1.0  1.5  0.00 99.00 99.00 999 1020.4  20.6 999.0  20.1 99.0 99.00
2007 06 27 10 30 310  1.0  1.0  0.10 99.00 99.00 999 1020.5  20.6 999.0  20.1 99.0 99.00
2007 06 27 11 00 300  1.5  1.5  0.10 99.00 99.00 999 1020.5  21.2 999.0  20.6 99.0 99.00
2007 06 27 11 30 270  1.5  1.5  0.10 99.00 99.00 999 1020.3  21.2 999.0  20.4 99.0 99.00
2007 06 27 12 00   0  0.0  0.5  0.00 99.00 99.00 999 1020.0  22.7 999.0  20.4 99.0 99.00
2007 06 27 12 30  50  0.5  1.5  0.00 99.00 99.00 999 1020.1  22.1 999.0  19.9 99.0 99.00
