YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 06 16 06 349  9.4 10.2   .75  8.33  4.58 999 1018.7  18.0  17.2   7.2 99.0
1999 06 16 07   2  9.4 10.3 99.00 99.00 99.00 999 1019.2  16.7  16.5   8.2 99.0
1999 06 16 08  10 10.0 11.7   .72  7.69  4.52 999 1019.3  16.3  16.0   9.2 99.0
1999 06 16 09   6  9.8 11.1   .80  8.33  4.52 999 1019.8  15.6  15.9   7.0 99.0
1999 06 16 10   7  8.2  8.6   .79  9.09  4.25 999 1020.4  15.0  16.0   6.3 99.0
1999 06 16 11  17  9.2  9.7   .76  7.14  4.05 999 1020.9  14.9  15.8   8.1 99.0
1999 06 16 12  25  9.7 10.5   .73  7.69  4.17 999 1021.0  14.7  15.8   9.2 99.0
1999 06 16 13  38 10.3 11.0   .68  7.14  4.09 999 1021.0  15.7  15.3   9.8 99.0
1999 06 16 14  34  9.9 11.0   .84  3.70  4.12 999 1020.9  15.9  15.3   9.4 99.0
1999 06 16 15  34  8.3  8.9   .88  4.00  4.11 999 1020.9  16.1  15.6   9.4 99.0
1999 06 16 16  29  8.1  9.0   .86  3.70  3.89 999 1020.8  16.5  15.5  10.3 99.0
1999 06 16 17  30  8.6  9.0   .90  3.85  3.95 999 1020.4  16.7  15.7  10.0 99.0
1999 06 16 18  30  8.6  9.3   .80  4.00  3.95 999 1020.2  17.0  16.0   9.7 99.0
1999 06 16 19  35  7.8  8.2   .54  6.67  4.33 999 1019.8  17.0  16.9  10.4 99.0
1999 06 16 20  36  8.4  8.9   .64  6.67  3.96 999 1019.4  16.9  16.8  10.1 99.0
1999 06 16 21  38  8.2  9.1   .56  7.14  4.35 999 1019.1  16.6  16.2  10.6 99.0
1999 06 16 22  36  9.4 10.2   .62  8.33  3.99 999 1018.5  16.4  16.0  11.0 99.0
1999 06 16 23  49  8.8  9.8   .77  3.57  3.72 999 1018.5  16.0  15.9  11.0 99.0
1999 06 17 00  53  9.2  9.7   .71  3.70  3.69 999 1018.2  15.7  15.7  10.5 99.0
1999 06 17 01  61  8.2  8.8   .71  3.70  3.81 999 1018.1  15.3  15.6  10.6 99.0
1999 06 17 02  33  8.5  8.9   .71  4.00  4.03 999 1018.1  15.3  15.6  10.7 99.0
1999 06 17 03  43  8.4  9.1   .69  9.09  3.94 999 1017.7  15.3  15.5  10.9 99.0
1999 06 17 04  34  7.1  7.7   .75  3.70  3.82 999 1017.5  15.6  15.6  11.4 99.0
1999 06 17 05  12  6.3  6.9   .62 10.00  3.87 999 1017.5  15.7  15.6  11.4 99.0
1999 06 17 06  30  6.5  7.0   .50  8.33  4.05 999 1017.0  15.6  15.6  10.8 99.0
1999 06 17 07  22  6.3  6.8   .45  9.09  4.69 999 1017.1  15.6  15.9  11.0 99.0
1999 06 17 08  24  6.6  6.8   .45  9.09  4.77 999 1016.9  15.4  16.0  11.2 99.0
1999 06 17 09  22  6.8  7.6   .39  9.09  5.14 999 1016.8  15.4  15.7  11.3 99.0
1999 06 17 10  15  7.6  8.1   .52  8.33  4.71 999 1017.3  15.1  15.7  11.3 99.0
1999 06 17 11  24  7.9  8.5   .49  9.09  3.78 999 1017.9  15.0  15.8  12.1 99.0
1999 06 17 12  12  6.7  7.5   .52  3.12  3.76 999 1018.2  15.3  15.7  12.5 99.0
1999 06 17 13  44  6.6  7.4   .60  8.33  4.05 999 1018.5  15.2  15.6  11.3 99.0
1999 06 17 14  42  6.7  7.2   .56  8.33  4.09 999 1018.4  15.5  15.4  10.5 99.0
1999 06 17 15  50  5.6  5.9   .51  3.33  3.98 999 1018.9  15.3  15.2  10.3 99.0
1999 06 17 16  59  5.7  6.1   .51  9.09  4.07 999 1018.9  15.2  15.6  10.2 99.0
1999 06 17 17  58  4.5  5.0   .54  9.09  4.42 999 1018.9  15.0  15.5  10.8 99.0
1999 06 17 18  56  5.4  5.6   .49 10.00  4.37 999 1019.0  15.0  15.5   9.7 99.0
1999 06 17 19  49  4.8  5.2   .44  8.33  4.98 999 1018.8  14.9  15.5   9.4 99.0
1999 06 17 20  49  4.2  4.5 99.00 99.00 99.00 999 1018.6  14.5  16.5  10.1 99.0
1999 06 17 21  33  4.5  4.8   .51  9.09  5.76 999 1018.6  14.4  16.9   9.1 99.0
1999 06 17 22  18  4.4  4.7   .51  9.09  6.51 999 1018.4  14.3  16.2   9.4 99.0
1999 06 17 23  15  3.4  4.0   .57  8.33  6.61 999 1018.6  14.6  15.8  11.4 99.0
1999 06 18 00 359  4.6  4.9 99.00 99.00 99.00 999 1018.7  14.4  15.8  10.9 99.0
1999 06 18 01  23  5.0  5.6   .51  9.09  6.40 999 1018.8  14.6  15.7  10.5 99.0
1999 06 18 02  25  5.3  5.7   .55  7.69  5.44 999 1019.0  14.9  15.6  10.0 99.0
1999 06 18 03  19  5.5  5.8   .57  9.09  5.51 999 1018.9  14.9  15.5  10.7 99.0
1999 06 18 04  24  5.4  6.1   .57  9.09  5.80 999 1018.8  15.1  15.4   9.3 99.0
1999 06 18 05  43  6.8  7.4   .58  9.09  5.20 999 1018.4  15.3  15.4   9.1 99.0
1999 06 18 06  50  6.4  6.9   .54  7.69  4.47 999 1018.0  15.0  15.4  10.6 99.0
1999 06 18 07  46  6.8  7.1 99.00 99.00 99.00 999 1017.7  14.9  15.5  10.8 99.0
1999 06 18 08  50  4.9  5.3   .51  8.33  5.56 999 1018.0  15.0  15.8  11.1 99.0
1999 06 18 09 347  5.8  6.1 99.00 99.00 99.00 999 1018.6  14.6  16.4  11.5 99.0
1999 06 18 10 343  6.1  6.6   .52  7.14  5.74 999 1019.4  14.4  15.9  10.3 99.0
1999 06 18 11 349  6.2  6.8   .60  8.33  6.32 999 1020.0  14.5  15.7  10.3 99.0
1999 06 18 12   2  7.3  7.9   .45  8.33  5.27 999 1020.0  14.8  15.7  10.5 99.0
1999 06 18 13  15  5.6  6.1   .49  7.69  4.32 999 1020.8  15.9  15.6   9.3 99.0
1999 06 18 14  35  4.0  4.5 99.00 99.00 99.00 999 1021.2  16.3  15.6   9.5 99.0
1999 06 18 15  36  4.2  4.8   .49  8.33  4.55 999 1021.3  17.0  15.5   9.8 99.0
1999 06 18 16  52  5.5  5.9   .48  8.33  4.64 999 1021.5  17.1  15.5   9.5 99.0
1999 06 18 17  63  5.1  5.7   .54  9.09  4.62 999 1021.4  17.4  15.5   9.8 99.0
1999 06 18 18  62  7.9  8.5   .53  9.09  4.18 999 1021.5  17.6  15.6   9.4 99.0
1999 06 18 19  56  6.7  7.2   .54  8.33  3.79 999 1021.6  17.5  15.6   9.8 99.0
1999 06 18 20  59  7.3  7.7   .46  9.09  3.85 999 1022.0  17.4  15.7  10.0 99.0
1999 06 18 21  62  7.3  7.6   .44  9.09  4.55 999 1022.4  17.6  17.0  10.0 99.0
1999 06 18 22  65  5.5  5.6 99.00 99.00 99.00 999 1022.8  17.8  17.1   9.1 99.0
1999 06 18 23 174  4.4  4.7   .43  8.33  5.39 999 1023.5  17.3  16.5  12.0 99.0
1999 06 19 00 195  5.4  5.8   .47  8.33  6.01 999 1024.2  16.0  15.9  11.6 99.0
1999 06 19 01 201  4.2  4.5   .45  8.33  5.95 999 1024.6  16.1  15.8  12.1 99.0
1999 06 19 02 205  3.4  3.5   .42  7.69  5.94 999 1025.4  16.0  15.7  12.4 99.0
1999 06 19 03 222  4.1  4.1   .42  8.33  5.67 999 1025.5  16.2  15.6  12.2 99.0
1999 06 19 04 237  4.9  5.1   .47  8.33  6.09 999 1026.0  16.2  15.7  12.7 99.0
1999 06 19 05 234  4.3  4.5   .47  7.69  5.87 999 1026.2  16.2  15.7  13.3 99.0
1999 06 19 06 254  4.1  4.3   .48  7.69  6.24 999 1026.2  16.1  15.8  13.1 99.0
1999 06 19 07 261  3.6  3.7   .47  7.69  5.66 999 1026.5  15.9  15.8  13.6 99.0
1999 06 19 08 262  2.2  2.3   .43  7.14  5.91 999 1026.6  15.8  16.0  14.3 99.0
1999 06 19 09 246  2.5  2.5   .43  7.69  5.90 999 1027.3  15.8  16.4  13.9 99.0
1999 06 19 10 260  2.2  2.4   .40  8.33  5.70 999 1027.9  15.9  16.9  14.2 99.0
1999 06 19 11 280  3.5  3.7   .33  8.33  5.58 999 1028.3  16.1  16.8  14.0 99.0
1999 06 19 12 309  1.1  1.2 99.00 99.00 99.00 999 1028.8  16.4  16.9  14.2 99.0
1999 06 19 13 283   .5   .5   .38  8.33  5.73 999 1029.0  16.8  16.2  14.1 99.0
1999 06 19 14 168   .7   .8   .35  8.33  5.20 999 1029.1  17.6  16.0  14.1 99.0
1999 06 19 15 186  1.6  1.7   .34  8.33  5.67 999 1029.2  17.0  15.9  14.8 99.0
1999 06 19 16 182  3.4  3.6   .35  8.33  5.50 999 1029.4  17.6  16.0  14.7 99.0
1999 06 19 17 221  2.1  2.1   .32  8.33  5.09 999 1029.3  18.3  16.0  11.9 99.0
1999 06 19 18 220  3.2  3.6   .34  8.33  5.28 999 1029.1  18.3  16.3  15.0 99.0
1999 06 19 19 183  4.7  4.9   .33  8.33  5.30 999 1029.1  18.5  16.4  14.8 99.0
1999 06 19 20 169  5.3  5.6   .33  8.33  5.04 999 1029.1  18.2  17.1  14.7 99.0
1999 06 19 21 169  4.3  4.6   .32  8.33  5.23 999 1029.3  18.3  17.9  14.0 99.0
1999 06 19 22 185  4.5  4.7   .35  6.67  5.25 999 1029.3  18.0  17.6  14.3 99.0
1999 06 19 23 165  4.1  4.5   .28  8.33  5.05 999 1029.8  17.7  17.5  14.7 99.0
1999 06 20 00 175  4.8  5.0   .30  7.69  5.41 999 1029.9  17.3  17.7  14.6 99.0
1999 06 20 01 179  3.2  3.6   .30  7.69  5.49 999 1029.9  17.0  17.6  14.3 99.0
1999 06 20 02 171  3.7  4.1   .31  8.33  5.50 999 1030.5  16.8  17.4  14.4 99.0
1999 06 20 03 164  4.6  4.8   .30  9.09  5.24 999 1030.2  16.5  17.4  13.9 99.0
1999 06 20 04 174  4.6  5.1   .33  8.33  5.34 999 1030.2  16.3  16.9  13.9 99.0
1999 06 20 05 186  3.7  4.3   .29  8.33  4.94 999 1030.1  16.3  16.8  13.5 99.0
1999 06 20 06 196  2.8  3.0   .30  7.69  5.32 999 1030.0  16.1  16.8  14.2 99.0
1999 06 20 07 195   .9  1.0   .48  6.67  4.44 999 1029.8  16.0  16.8  14.0 99.0
1999 06 20 08 205   .9   .9   .31  7.69  5.17 999 1029.9  15.9  16.6  14.3 99.0
1999 06 20 09 147   .4   .4 99.00 99.00 99.00 999 1030.0  15.8  16.5  14.3 99.0
1999 06 20 10 357  1.2  1.3   .33  8.33  5.25 999 1030.1  16.0  16.4  14.0 99.0
1999 06 20 11  69   .6   .7 99.00 99.00 99.00 999 1030.4  16.7  17.4  13.1 99.0
1999 06 20 12 111  1.7  1.8   .31  9.09  4.96 999 1030.8  16.3  16.6  13.6 99.0
1999 06 20 13 119  3.3  3.4   .26  8.33  5.10 999 1030.7  15.9  17.7  14.0 99.0
1999 06 20 14 104  2.5  2.6   .37  6.25  4.88 999 1030.5  16.3  17.4  12.0 99.0
1999 06 20 15 126  3.2  3.3   .32  7.14  4.07 999 1030.5  16.4  16.4  13.5 99.0
1999 06 20 16 123  5.7  5.9   .32  8.33  4.90 999 1030.1  16.3  16.3  11.5 99.0
1999 06 20 17 148  4.0  4.3   .35  8.33  4.49 999 1030.5  16.1  16.1  11.7 99.0
1999 06 20 18 136  5.3  5.9   .37  7.14  4.23 999 1029.8  15.9  16.1  11.5 99.0
1999 06 20 19 136  4.6  5.0   .41  7.14  4.16 999 1029.5  16.1  16.2  10.0 99.0
1999 06 20 20 137  4.2  4.6   .42  7.69  4.03 999 1029.1  16.0  16.5  11.5 99.0
1999 06 20 21 138  5.3  5.5   .43  8.33  4.17 999 1028.8  16.1  16.4  10.9 99.0
1999 06 20 22 145  3.9  4.2   .42  6.67  4.35 999 1028.6  16.0  16.5  11.0 99.0
1999 06 20 23 157  4.5  4.7   .43  7.14  4.39 999 1028.4  15.9  16.5  11.0 99.0
1999 06 21 00 159  4.5  4.8   .39  9.09  4.39 999 1027.9  15.9  16.4  11.5 99.0
1999 06 21 01 162  3.5  3.9 99.00 99.00 99.00 999 1027.9  15.9  16.4  12.1 99.0
1999 06 21 02 170  4.3  4.4 99.00 99.00 99.00 999 1027.8  15.8  16.4  12.1 99.0
1999 06 21 03 161  2.3  2.4   .43  9.09  4.88 999 1027.6  15.8  16.5  13.0 99.0
1999 06 21 04 143  1.5  1.7   .44  8.33  4.56 999 1027.2  15.9  16.4  12.9 99.0
1999 06 21 05  61  1.0  1.1   .43  9.09  4.57 999 1027.1  15.8  16.3  13.2 99.0
1999 06 21 06  46  2.2  2.3   .44  9.09  4.69 999 1026.6  15.8  16.1  13.5 99.0
1999 06 21 07   1  1.9  2.1   .44  7.69  4.91 999 1026.2  15.7  16.4  13.5 99.0
1999 06 21 08  28  1.6  1.7   .45  9.09  5.03 999 1026.0  16.0  16.4  12.6 99.0
1999 06 21 09  39   .2   .5   .48  8.33  5.21 999 1026.7  16.0  16.4  13.2 99.0
1999 06 21 10  31   .5   .8   .47  9.09  5.21 999 1026.8  16.2  16.5  14.2 99.0
1999 06 21 11  70  1.1  1.2   .46  8.33  5.12 999 1026.7  15.9  16.4  13.2 99.0
1999 06 21 12 115  2.1  2.2 99.00 99.00 99.00 999 1026.5  16.0  17.6  13.2 99.0
1999 06 21 13  43  1.7  1.9   .47  8.33  5.22 999 1026.4  16.4  18.0  13.9 99.0
1999 06 21 14  50  2.3  2.6   .53  7.69  5.51 999 1026.0  17.0  17.9  15.0 99.0
1999 06 21 15  95  1.1  1.3   .47  8.33  5.31 999 1026.4  17.5  17.0  12.7 99.0
1999 06 21 16 123  1.3  1.3   .52  8.33  5.17 999 1026.1  17.4  16.2  14.1 99.0
1999 06 21 17 159   .8   .9   .55  8.33  5.47 999 1025.8  17.2  16.2  14.8 99.0
1999 06 21 18 103   .5   .7   .50  7.69  5.20 999 1025.1  18.2  16.1  13.0 99.0
1999 06 21 19 140  2.0  2.1   .55  8.33  5.34 999 1024.7  18.2  16.0  11.2 99.0
1999 06 21 20 181  3.0  3.1   .50  7.69  5.17 999 1024.4  17.4  18.3  14.1 99.0
1999 06 21 21 161  1.7  1.8   .52  8.33  5.44 999 1023.7  17.3  18.2  12.9 99.0
1999 06 21 22 111  2.0  2.2   .46  8.33  5.06 999 1023.4  17.6  17.2  13.0 99.0
1999 06 21 23 137  3.4  3.7   .46  7.69  5.35 999 1023.1  17.6  17.1  12.9 99.0
1999 06 22 00 143  1.9  2.2   .47  8.33  5.58 999 1023.1  17.5  17.2  13.9 99.0
1999 06 22 01 155  1.8  1.9   .43  8.33  5.56 999 1023.2  17.4  16.9  13.9 99.0
1999 06 22 02 112  3.1  3.1   .44  8.33  5.56 999 1023.0  17.3  16.6  13.2 99.0
1999 06 22 03 122  4.2  4.4   .48  7.14  5.41 999 1022.6  16.9  16.9  13.7 99.0
1999 06 22 04 155  2.5  2.7   .47  8.33  5.42 999 1022.6  16.5  17.0  13.9 99.0
1999 06 22 05 139  2.1  2.3   .55  7.14  5.38 999 1022.3  16.2  16.7  13.4 99.0
1999 06 22 06 133  2.3  2.4   .54  7.69  5.12 999 1021.8  16.2  16.0  13.5 99.0
1999 06 22 07 147  3.2  3.4 99.00 99.00 99.00 999 1021.2  16.1  15.9  13.5 99.0
1999 06 22 08 260  1.5  1.7   .56  7.14  5.01 999 1021.4  15.9  15.9  13.8 99.0
1999 06 22 09 285  1.4  1.6   .54  7.69  5.29 999 1021.3  16.1  15.9  13.7 99.0
1999 06 22 10 274   .7   .8   .52  6.67  5.26 999 1021.3  16.4  16.5  13.3 99.0
1999 06 22 11 192   .8   .8   .55  7.69  5.19 999 1021.3  16.6  16.6  13.4 99.0
1999 06 22 12 204  1.7  1.9   .57  7.14  5.61 999 1021.5  16.4  16.7  14.2 99.0
1999 06 22 13 230  2.9  3.1   .50  7.69  5.18 999 1021.7  16.5  16.6  14.3 99.0
1999 06 22 14 221  2.7  2.8   .49  7.14  4.99 999 1021.5  16.6  16.7  13.7 99.0
1999 06 22 15 211  3.8  4.0   .49  8.33  5.02 999 1021.5  16.7  16.9  14.0 99.0
1999 06 22 16 208  4.0  4.2   .55  7.14  5.02 999 1021.6  16.9  17.6  13.8 99.0
1999 06 22 17 219  5.1  5.4   .56  7.14  4.98 999 1021.3  17.2  17.1  14.2 99.0
1999 06 22 18 221  4.7  5.0   .58  5.56  5.08 999 1020.8  17.4  16.5  14.3 99.0
1999 06 22 19 215  5.4  5.7   .54  5.88  4.85 999 1020.2  17.7  17.1  14.3 99.0
1999 06 22 20 219  4.6  4.9   .55  7.14  4.83 999 1019.8  17.9  17.6  14.7 99.0
1999 06 22 21 222  5.4  5.7   .57  7.14  4.98 999 1019.3  18.0  17.4  15.2 99.0
1999 06 22 22 241  5.9  6.3   .49  7.69  4.82 999 1019.0  18.3  17.5  15.6 99.0
1999 06 22 23 240  6.3  6.8   .47  8.33  4.83 999 1019.0  18.5  17.5  15.7 99.0
1999 06 23 00 247  5.8  6.0   .48  7.69  4.34 999 1019.0  18.4  17.5  16.4 99.0
1999 06 23 01 248  5.4  5.8   .51  6.67  4.29 999 1019.1  18.9  17.4  16.1 99.0
1999 06 23 02 234  3.8  3.9   .50  7.69  4.30 999 1019.3  18.6  18.9  16.2 99.0
1999 06 23 03 241  3.7  3.9   .47  7.14  4.52 999 1019.2  18.4  18.5  16.1 99.0
1999 06 23 04 249  5.3  5.4   .46  8.33  5.24 999 1018.6  19.4  18.5  15.7 99.0
1999 06 23 05 212  4.9  5.3   .44  8.33  4.90 999 1018.4  18.0  18.0  15.9 99.0
1999 06 23 06 213  5.9  6.3   .45  7.14  4.81 999 1018.3  18.0  17.4  16.2 99.0
1999 06 23 07 219  5.6  5.8   .48  6.25  4.92 999 1018.2  18.1  16.1  16.3 99.0
1999 06 23 08 221  6.1  6.3   .49  7.14  4.47 999 1018.1  17.8  16.2  16.4 99.0
1999 06 23 09 252  5.5  5.7   .56  6.67  4.38 999 1018.5  17.8  15.9  16.5 99.0
1999 06 23 10 233  6.0  6.2   .55  7.14  4.38 999 1018.6  17.9  15.8  16.4 99.0
1999 06 23 11 249  5.1  5.3   .60  7.69  4.12 999 1018.9  18.0  16.0  16.6 99.0
1999 06 23 12 257  4.0  4.2   .50  7.69  4.25 999 1019.1  18.3  16.3  16.6 99.0
1999 06 23 13 262  4.3  4.4   .45  6.67  4.39 999 1019.1  18.5  16.6  16.4 99.0
1999 06 23 14 251  1.6  1.6   .40  8.33  4.65 999 1019.1  19.1  16.7  15.7 99.0
1999 06 23 15 239  2.2  2.3   .41  7.14  4.94 999 1019.1  19.3  16.8  16.1 99.0
1999 06 23 16 226  2.9  3.0   .44  7.69  4.73 999 1018.8  20.2  16.9  15.0 99.0
1999 06 23 17 170  2.9  3.1   .44  8.33  5.08 999 1018.2  21.3  18.0  14.3 99.0
1999 06 23 18 178  4.9  5.0   .42  7.69  4.95 999 1017.9  20.8  17.7  14.6 99.0
1999 06 23 19 188  5.8  5.9   .41  7.69  4.46 999 1017.7  20.4  16.6  16.1 99.0
1999 06 23 20 196  6.2  6.4   .40  7.69  4.76 999 1017.4  20.5  16.5  16.8 99.0
1999 06 23 21 208  5.1  5.4   .43  7.69  4.93 999 1017.2  19.9  17.4  17.4 99.0
1999 06 23 22 208  6.3  6.5   .43  7.69  4.94 999 1017.2  20.2  17.6  17.8 99.0
1999 06 23 23 201  6.7  6.8   .40  7.69  5.03 999 1017.4  19.9  17.5  17.8 99.0
1999 06 24 00 217  6.9  7.1   .43  8.33  5.04 999 1017.5  19.8  17.4  17.6 99.0
1999 06 24 01 212  6.0  6.2   .43  7.69  4.95 999 1017.7  19.6  18.2  17.6 99.0
1999 06 24 02 215  5.4  5.6   .38  7.14  4.78 999 1018.2  19.3  17.7  17.7 99.0
1999 06 24 03 200  6.4  6.6   .46  7.69  5.10 999 1017.9  19.1  18.6  17.6 99.0
1999 06 24 04 219  5.5  5.6   .41  7.14  4.64 999 1017.9  19.0  18.6  17.4 99.0
1999 06 24 05 227  6.0  6.4   .43  7.14  4.28 999 1017.9  19.4  17.6  17.3 99.0
1999 06 24 06 223  7.2  7.6   .41  8.33  4.34 999 1017.8  19.4  17.6  17.1 99.0
1999 06 24 07 218  6.6  6.9   .47  7.14  3.81 999 1017.6  19.2  17.4  17.0 99.0
1999 06 24 08 221  6.1  6.3   .40  7.69  4.03 999 1017.7  19.1  16.2  16.9 99.0
1999 06 24 09 213  6.2  6.5   .42  7.14  4.06 999 1017.6  19.0  16.6  16.7 99.0
1999 06 24 10 222  6.1  6.3   .39  3.23  3.86 999 1017.8  19.0  16.9  16.7 99.0
1999 06 24 11 209  5.9  6.4   .41  7.69  4.10 999 1018.1  19.0  16.8  16.8 99.0
1999 06 24 12 216  6.0  6.2   .46  9.09  4.18 999 1018.3  19.0  16.5  16.7 99.0
1999 06 24 13 210  7.5  7.9   .59  3.12  4.19 999 1018.0  19.2  17.1  16.4 99.0
1999 06 24 14 210  6.9  7.5   .54  2.86  3.81 999 1017.9  18.9  17.7  16.7 99.0
1999 06 24 15 218  6.7  7.1   .58  8.33  3.89 999 1017.8  19.2  17.8  16.8 99.0
1999 06 24 16 214  6.5  6.8   .54  3.33  4.05 999 1017.6  19.5  17.8  16.8 99.0
1999 06 24 17 212  6.4  6.9   .54  8.33  3.91 999 1017.4  19.2  18.2  17.3 99.0
1999 06 24 18 212  7.7  7.9   .59  3.85  3.96 999 1017.1  19.6  18.5  17.3 99.0
1999 06 24 19 213  9.7 10.1   .69  3.70  3.86 999 1016.8  19.9  18.1  17.0 99.0
1999 06 24 20 216  9.4  9.8   .80  3.23  3.65 999 1016.4  20.2  17.5  16.5 99.0
1999 06 24 21 220  9.3  9.7   .82  3.70  3.80 999 1016.4  20.2  17.6  16.1 99.0
1999 06 24 22 229  9.7 10.5 99.00 99.00 99.00 999 1016.1  20.7  17.8  15.1 99.0
1999 06 24 23 229 10.1 10.9   .87  3.85  3.83 999 1016.1  21.1  17.7  14.3 99.0
1999 06 25 00 226  8.9  9.8   .80  4.17  3.87 999 1016.4  20.2  18.3  14.9 99.0
1999 06 25 01 224  8.1  8.6   .76  4.35  3.94 999 1016.5  20.0  18.5  15.4 99.0
1999 06 25 02 225  7.5  8.1   .76  4.17  3.89 999 1016.9  19.7  18.8  15.7 99.0
1999 06 25 03 230  6.6  7.3   .73  4.17  4.08 999 1017.0  19.6  19.2  14.9 99.0
1999 06 25 04 227  7.4  8.3   .70  4.00  4.26 999 1017.1  19.5  19.3  14.8 99.0
1999 06 25 05 223  7.8  8.4   .64  4.00  4.08 999 1016.7  19.4  18.9  14.9 99.0
1999 06 25 06 221  7.8  8.5   .67  3.85  4.03 999 1016.7  19.1  18.8  15.5 99.0
1999 06 25 07 211  7.5  8.2   .64  9.09  3.95 999 1016.2  19.0  18.6  16.4 99.0
1999 06 25 08 221  7.6  8.3   .76  3.70  3.80 999 1016.3  19.0  17.3  16.6 99.0
1999 06 25 09 225  7.5  8.3   .99  3.45  3.81 999 1016.5  18.8  16.9  16.7 99.0
1999 06 25 10 223  7.1  7.6   .72  3.57  3.89 999 1016.5  18.8  17.0  16.7 99.0
1999 06 25 11 222  7.2  7.6   .71  7.69  4.22 999 1016.5  18.8  17.2  16.8 99.0
1999 06 25 12 214  7.6  8.2   .69  8.33  4.13 999 1016.6  18.9  17.9  16.7 99.0
1999 06 25 13 209  7.6  8.4   .62  6.67  4.02 999 1016.6  18.7  18.3  17.1 99.0
1999 06 25 14 211  7.9  8.5   .63  8.33  4.05 999 1016.5  18.8  18.5  17.6 99.0
1999 06 25 15 224  8.5  9.0   .67  8.33  4.03 999 1016.3  19.2  18.3  17.8 99.0
1999 06 25 16 221  8.3  9.4   .73  3.33  3.90 999 1016.3  18.8  18.3  17.5 99.0
1999 06 25 17 210  7.9  8.5   .84  3.70  3.86 999 1015.9  18.7  18.7  17.8 99.0
1999 06 25 18 215  8.5  9.4   .82  3.85  4.11 999 1015.9  18.6  18.8  17.9 99.0
1999 06 25 19 210  7.9  8.4   .80  3.70  3.92 999 1015.4  18.6  18.3  18.0 99.0
1999 06 25 20 206  9.2 10.0   .82  3.70  4.14 999 1014.1  19.3  18.7  18.6 99.0
1999 06 25 21 206  8.0  8.7   .88  7.14  4.17 999 1013.7  19.5  18.8  18.6 99.0
1999 06 25 22 215  7.7  8.5   .91  8.33  4.16 999 1013.9  19.6  19.1  18.7 99.0
1999 06 25 23 221  8.3  9.3   .80  7.14  4.29 999 1013.7  19.7  19.1  18.6 99.0
1999 06 26 00 224  8.1  8.7   .75  7.14  4.19 999 1013.8  19.6  19.0  18.5 99.0
1999 06 26 01 207  7.8  8.9   .82  3.85  4.35 999 1013.8  19.6  18.9  18.7 99.0
1999 06 26 02 215  9.0  9.5 99.00 99.00 99.00 999 1014.0  19.8  18.8  18.5 99.0
1999 06 26 03 214  9.8 10.6   .88  8.33  4.24 999 1013.3  19.9  18.6  18.2 99.0
1999 06 26 04 222  9.8 10.7  1.00  4.00  4.29 999 1013.1  19.9  18.6  18.2 99.0
1999 06 26 05 230  9.7 10.6  1.06  4.55  4.34 999 1012.9  19.7  18.7  18.1 99.0
1999 06 26 06 232  9.3 10.0  1.02  4.35  4.24 999 1012.8  19.4  18.5  18.0 99.0
1999 06 26 07 236  9.3  9.8  1.01  4.55  4.42 999 1012.8  19.2  18.6  17.8 99.0
1999 06 26 08 237  7.9  8.3  1.05  4.55  4.48 999 1012.8  19.1  18.4  17.7 99.0
1999 06 26 09 228  8.1  8.8   .98  7.69  4.51 999 1012.5  19.0  18.2  17.8 99.0
1999 06 26 10 236  7.7  8.1   .91  7.69  4.46 999 1012.9  19.1  18.1  17.9 99.0
1999 06 26 11 232  7.2  7.5   .87  4.76  4.58 999 1013.1  19.1  18.2  17.9 99.0
1999 06 26 12 243  6.6  7.1   .85  4.55  4.53 999 1013.5  19.2  18.3  18.0 99.0
1999 06 26 13 254  6.7  7.2   .82  5.00  4.54 999 1013.2  19.5  18.5  18.0 99.0
1999 06 26 14 250  6.3  6.5   .81  5.26  4.54 999 1013.2  19.8  18.6  18.1 99.0
1999 06 26 15 246  7.7  8.0   .77  5.00  4.53 999 1013.4  20.3  18.7  18.2 99.0
1999 06 26 16 233  7.3  7.5   .84  5.00  4.76 999 1013.6  20.2  18.7  18.2 99.0
1999 06 26 17 233  8.0  8.6   .83  5.26  4.61 999 1013.4  21.1  18.8  18.3 99.0
1999 06 26 18 222  7.4  7.7   .83  5.56  4.59 999 1013.1  20.9  18.5  18.3 99.0
1999 06 26 19 215  7.7  8.1   .80  5.00  4.40 999 1012.7  21.3  18.8  18.5 99.0
1999 06 26 20 219  7.7  8.1   .85  5.26  4.46 999 1012.6  21.1  19.1  18.6 99.0
1999 06 26 21 223  8.3  8.8   .87  5.00  4.35 999 1012.6  21.1  18.6  18.6 99.0
1999 06 26 22 222  9.2  9.8   .91  4.76  4.34 999 1012.6  20.9  18.3  18.7 99.0
1999 06 26 23 230 10.5 11.3   .96  4.55  4.17 999 1012.8  21.1  18.7  18.9 99.0
1999 06 27 00 238 10.2 10.9   .97  4.76  4.32 999 1013.1  20.8  18.8  19.0 99.0
1999 06 27 01 238  9.1  9.7   .87  5.00  4.21 999 1013.3  20.6  18.7  18.8 99.0
1999 06 27 02 240  9.1  9.8   .86  4.55  4.11 999 1013.9  20.3  18.6  18.7 99.0
1999 06 27 03 236  9.4  9.8   .83  4.76  4.32 999 1013.5  20.2  18.8  18.5 99.0
1999 06 27 04 240  7.7  8.0   .72  4.55  4.14 999 1013.7  20.3  18.8  18.4 99.0
